sex,organ_id,dataset_id,ensembl_id,mean_gene_expr_value,cell_label,annotation_method
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20left%20ventricle,ENSG00000154262,2.079240083694458,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20left%20ventricle,ENSG00000134571,3.23283314704895,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,ENSG00000154262,0.9723779559135437,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,ENSG00000196616,0.9043174982070923,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,ENSG00000152270,1.408510446548462,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,ENSG00000132170,1.5503830909729004,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,ENSG00000154262,1.8138768672943115,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,ENSG00000196616,1.6492910385131836,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$right%20cardiac%20atrium,ENSG00000152270,2.6234917640686035,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20right%20ventricle,ENSG00000134571,2.2779242992401123,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20right%20ventricle,ENSG00000154262,1.2216987609863281,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20right%20ventricle,ENSG00000152270,1.7163153886795044,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20right%20ventricle,ENSG00000132170,1.7664127349853516,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20right%20ventricle,ENSG00000134571,3.776857376098633,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20right%20ventricle,ENSG00000154262,2.36521053314209,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20right%20ventricle,ENSG00000132170,2.05757212638855,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$heart%20right%20ventricle,ENSG00000152270,1.93741774559021,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,ENSG00000134571,1.6421639919281006,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,ENSG00000154262,1.0242756605148315,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,ENSG00000165795,1.0872331857681274,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,ENSG00000134571,3.048520565032959,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,ENSG00000154262,1.886396050453186,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D7$interventricular%20septum,ENSG00000165795,1.9342386722564697,Monocyte-derived Mφ,celltypist
Female,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$apex%20of%20heart,ENSG00000100979,1.3295278549194336,Monocyte-derived Mφ,azimuth
Female,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$apex%20of%20heart,ENSG00000134571,2.6765682697296143,Monocyte-derived Mφ,celltypist
Female,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$left%20cardiac%20atrium,ENSG00000100979,1.3445358276367188,Monocyte-derived Mφ,azimuth
Female,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20left%20ventricle,ENSG00000134571,1.4809238910675049,Monocyte-derived Mφ,azimuth
Female,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20left%20ventricle,ENSG00000134571,2.849635601043701,Monocyte-derived Mφ,celltypist
Female,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$right%20cardiac%20atrium,ENSG00000134571,1.082045316696167,Monocyte-derived Mφ,azimuth
Female,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$right%20cardiac%20atrium,ENSG00000134571,2.3028433322906494,Monocyte-derived Mφ,celltypist
Female,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20right%20ventricle,ENSG00000152270,1.5546647310256958,Monocyte-derived Mφ,azimuth
Female,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20right%20ventricle,ENSG00000145703,1.0861297845840454,Monocyte-derived Mφ,azimuth
Female,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20right%20ventricle,ENSG00000152270,2.7681829929351807,Monocyte-derived Mφ,celltypist
Female,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$heart%20right%20ventricle,ENSG00000145703,2.1282668113708496,Monocyte-derived Mφ,celltypist
Female,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,ENSG00000134571,1.3505303859710693,Monocyte-derived Mφ,azimuth
Female,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,ENSG00000100979,1.382951259613037,Monocyte-derived Mφ,azimuth
Female,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#D11$interventricular%20septum,ENSG00000134571,2.6370441913604736,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$apex%20of%20heart,ENSG00000134571,1.795333743095398,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$apex%20of%20heart,ENSG00000154262,1.7705004215240479,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$apex%20of%20heart,ENSG00000145703,1.069060206413269,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$apex%20of%20heart,ENSG00000134571,3.2581095695495605,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$apex%20of%20heart,ENSG00000154262,3.148568630218506,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$apex%20of%20heart,ENSG00000145703,2.225499391555786,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$apex%20of%20heart,ENSG00000152270,2.711822986602783,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$apex%20of%20heart,ENSG00000145703,2.1850650310516357,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$apex%20of%20heart,ENSG00000145703,2.1052896976470947,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$apex%20of%20heart,ENSG00000100979,2.914668083190918,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$left%20cardiac%20atrium,ENSG00000154262,1.1914626359939575,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$left%20cardiac%20atrium,ENSG00000145703,1.3991024494171143,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$left%20cardiac%20atrium,ENSG00000175445,1.6859235763549805,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$left%20cardiac%20atrium,ENSG00000134571,1.508960485458374,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$left%20cardiac%20atrium,ENSG00000154262,2.3770551681518555,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$left%20cardiac%20atrium,ENSG00000145703,3.041186571121216,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$left%20cardiac%20atrium,ENSG00000145703,2.871490478515625,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$left%20cardiac%20atrium,ENSG00000145703,2.6473405361175537,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$left%20cardiac%20atrium,ENSG00000152270,3.2180588245391846,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$left%20cardiac%20atrium,ENSG00000175445,2.8518290519714355,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$left%20cardiac%20atrium,ENSG00000145703,2.5174152851104736,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$left%20cardiac%20atrium,ENSG00000134571,2.877880573272705,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,ENSG00000134571,1.350804090499878,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,ENSG00000154262,1.4956473112106323,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,ENSG00000175445,1.49720299243927,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,ENSG00000132170,1.526025414466858,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,ENSG00000145703,0.9996532797813416,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,ENSG00000134571,2.6050662994384766,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,ENSG00000154262,2.62327241897583,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,ENSG00000145703,3.0253052711486816,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20left%20ventricle,ENSG00000145703,2.9513869285583496,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,ENSG00000145703,1.3140029907226562,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,ENSG00000134571,1.9665426015853882,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,ENSG00000009950,0.841347336769104,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,ENSG00000152270,2.7400765419006348,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,ENSG00000145703,2.555001974105835,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,ENSG00000145703,2.8801157474517822,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,ENSG00000134571,3.375943660736084,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,ENSG00000152270,3.458813190460205,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$right%20cardiac%20atrium,ENSG00000145703,3.3655624389648438,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20right%20ventricle,ENSG00000134571,1.714552402496338,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20right%20ventricle,ENSG00000154262,1.8453962802886963,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20right%20ventricle,ENSG00000134571,3.149689197540283,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20right%20ventricle,ENSG00000154262,3.255732297897339,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20right%20ventricle,ENSG00000145703,2.0068845748901367,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$heart%20right%20ventricle,ENSG00000145703,2.5968821048736572,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$interventricular%20septum,ENSG00000134571,1.6243478059768677,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$interventricular%20septum,ENSG00000154262,1.7410736083984375,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$interventricular%20septum,ENSG00000134571,3.0061745643615723,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$interventricular%20septum,ENSG00000154262,2.915814161300659,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H2$interventricular%20septum,ENSG00000152270,2.190098285675049,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$apex%20of%20heart,ENSG00000134571,2.001023292541504,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$apex%20of%20heart,ENSG00000154262,1.5048861503601074,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$apex%20of%20heart,ENSG00000134571,3.4978749752044678,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$apex%20of%20heart,ENSG00000154262,2.860769748687744,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$left%20cardiac%20atrium,ENSG00000154262,0.8508589863777161,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$left%20cardiac%20atrium,ENSG00000134571,1.5524600744247437,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$left%20cardiac%20atrium,ENSG00000152270,1.4330835342407227,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$left%20cardiac%20atrium,ENSG00000145703,0.8382864594459534,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$left%20cardiac%20atrium,ENSG00000154262,1.8258166313171387,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$left%20cardiac%20atrium,ENSG00000134571,2.9118316173553467,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$left%20cardiac%20atrium,ENSG00000152270,2.6761298179626465,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$left%20cardiac%20atrium,ENSG00000009950,2.151139736175537,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$left%20cardiac%20atrium,ENSG00000145703,2.5733084678649902,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$left%20cardiac%20atrium,ENSG00000145703,3.076021194458008,Monocyte-derived Mφ,celltypist
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$heart%20left%20ventricle,ENSG00000134571,1.7642912864685059,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$heart%20left%20ventricle,ENSG00000154262,1.2198342084884644,Monocyte-derived Mφ,azimuth
Male,http://purl.obolibrary.org/obo/UBERON_0000948,https://api.cellxgene.cziscience.com/dp/v1/collections/b52eb423-5d0d-4645-b217-e1c6d38b2e72#H3$heart%20left%20ventricle,ENSG00000167772,1.726202368736267,Monocyte-derived Mφ,azimuth
